,order_id,order_value,promo_type
1069,89030037,23,no_promo
1070,89008127,34,no_promo
1071,89040149,12,no_promo
1072,89076980,31,no_promo
1073,89044719,35,no_promo
1074,89006449,19,no_promo
1075,88989933,38,no_promo
1076,89016295,29,no_promo
1077,88996311,33,no_promo
1078,89033636,27,SALE15
1079,89023435,25,no_promo
1080,89074289,28,no_promo
1081,89059673,14,no_promo
1082,89010134,18,no_promo
1083,88983903,14,no_promo
1084,89034133,62,SALE15
1085,89061245,44,no_promo
1086,89028177,35,no_promo
1087,89025491,30,no_promo
1088,89033894,32,no_promo
1089,89001384,34,no_promo
1090,89062525,41,no_promo
1091,89055537,32,no_promo
1092,89011566,46,no_promo
1093,89068259,16,no_promo
1094,89069254,37,no_promo
1095,89051309,26,no_promo
1096,89059442,27,no_promo
1097,89024993,32,no_promo
1098,89036584,30,no_promo
1099,89001689,36,no_promo
1100,89035628,29,no_promo
1101,89010951,26,no_promo
1102,89041868,30,no_promo
1103,89066312,22,no_promo
1104,89007344,22,no_promo
1105,89049146,31,no_promo
1106,88993095,43,no_promo
1107,89004198,37,no_promo
1108,89025950,28,no_promo
1109,89046234,22,no_promo
1110,88986480,26,no_promo
1111,89034849,30,no_promo
1112,89058359,29,no_promo
1113,89067321,33,no_promo
1114,89031257,35,no_promo
1115,89001211,25,no_promo
1116,89026789,36,no_promo
1117,89045578,38,no_promo
1118,89024001,34,no_promo
1119,89028265,27,no_promo
1120,89040122,16,no_promo
1121,88994153,36,no_promo
1122,89017636,37,no_promo
1123,89037021,35,no_promo
1124,89012883,19,no_promo
1125,89064375,37,no_promo
1126,88999549,20,no_promo
1127,89076029,28,no_promo
1128,89019623,27,no_promo
1129,89028154,34,no_promo
1130,89059250,37,no_promo
1131,89041875,42,SALE15
1132,89034980,24,no_promo
1133,88982750,32,no_promo
1134,89036740,16,no_promo
1135,89041830,24,no_promo
1136,88994517,21,no_promo
1137,88990327,33,no_promo
1138,89040362,26,no_promo
1139,88997051,25,no_promo
1140,89006815,34,no_promo
1141,89015618,27,no_promo
1142,88991008,34,no_promo
1143,89040965,17,no_promo
1144,89002323,34,no_promo
1145,89052868,27,SALE15
1146,89075363,25,no_promo
1147,88985431,36,no_promo
1148,89037974,25,no_promo
1149,89060200,36,SALE15
1150,89034316,28,SALE15
1151,89009954,23,no_promo
1152,89058928,43,no_promo
1153,89016338,43,no_promo
1154,88994255,17,no_promo
1155,89004404,33,no_promo
1156,88989336,36,no_promo
1157,89008754,35,no_promo
1158,89030876,14,no_promo
1159,89061796,41,no_promo
1160,88992237,31,no_promo
1161,89073189,22,no_promo
1162,89036124,32,no_promo
1163,88979689,29,SALE15
1164,88999211,35,no_promo
1165,89074337,23,no_promo
1166,89067148,41,no_promo
1167,89029211,39,no_promo
1168,88983513,21,no_promo
1169,89012946,44,no_promo
1170,89075120,28,no_promo
1171,88995013,34,no_promo
1172,89052945,38,no_promo
1173,89058341,36,no_promo
1174,89065805,15,no_promo
1175,88999667,37,no_promo
1176,89062661,39,no_promo
1177,89056526,39,no_promo
1178,88989816,52,no_promo
1179,89077093,35,no_promo
1180,89026052,25,no_promo
1181,89003292,30,no_promo
1182,89021087,38,no_promo
1183,89057466,24,no_promo
1184,89032402,20,no_promo
1185,89014820,36,no_promo
1186,89002807,25,no_promo
1187,88997239,33,no_promo
1188,89034762,24,no_promo
1189,89047648,39,SALE15
1190,88983333,26,no_promo
1191,89023201,28,no_promo
1192,89067965,40,no_promo
1193,89075249,27,no_promo
1194,89061044,26,no_promo
1195,89069865,28,no_promo
1196,89057924,29,no_promo
1197,89069736,29,no_promo
1198,89060446,21,no_promo
1199,88984572,22,no_promo
1200,89037049,32,no_promo
1201,88985322,14,no_promo
1202,89034102,26,no_promo
1203,89002156,34,no_promo
1204,88981002,8,no_promo
1205,89015781,36,no_promo
1206,89004405,39,no_promo
1207,89025322,43,no_promo
1208,88998504,34,SALE15
1209,89042459,34,no_promo
1210,89042355,33,no_promo
1211,89021878,28,no_promo
1212,89074389,16,no_promo
1213,88985269,28,no_promo
1214,89070181,15,no_promo
1215,88984807,27,no_promo
1216,88982132,30,no_promo
1217,89055358,13,no_promo
1218,89000484,16,no_promo
1219,88988585,26,no_promo
1220,89049767,30,no_promo
1221,89037745,37,no_promo
1222,89035906,22,no_promo
1223,88987020,21,no_promo
1224,89046996,22,no_promo
1225,89037602,21,no_promo
1226,89059846,21,no_promo
1227,89016084,37,no_promo
1228,88996958,23,SALE15
1229,89023421,40,SALE15
1230,89015801,32,no_promo
1231,89049461,26,no_promo
1232,89001388,25,no_promo
1233,89052161,16,no_promo
1234,89004085,26,no_promo
1235,89004685,25,no_promo
1236,89002614,14,no_promo
1237,88995064,20,no_promo
1238,89003846,35,SALE15
1239,89026553,38,no_promo
1240,89010481,32,no_promo
1241,89017003,34,no_promo
1242,88999902,29,no_promo
1243,89045943,25,SALE15
1244,88988320,35,no_promo
1245,89020410,40,no_promo
1246,89003053,24,SALE15
1247,89052985,22,no_promo
1248,89035707,22,no_promo
1249,89065604,39,no_promo
1250,88979317,35,no_promo
1251,89070447,35,no_promo
1252,88989587,24,no_promo
1253,88979596,32,no_promo
1254,89011722,23,no_promo
1255,89016101,24,no_promo
1256,89030982,27,SALE15
1257,89011633,27,no_promo
1258,88990875,18,SALE15
1259,89046683,25,no_promo
1260,89068822,43,no_promo
1261,89069915,22,no_promo
1262,89071150,14,no_promo
1263,89076657,38,no_promo
1264,88991139,30,no_promo
1265,89064504,13,no_promo
1266,89037686,43,no_promo
1267,89031111,21,no_promo
1268,89022643,21,no_promo
1269,89063003,31,no_promo
1270,89011389,23,no_promo
1271,89038312,33,no_promo
1272,88988454,21,no_promo
1273,89043197,35,no_promo
1274,89016407,49,no_promo
1275,88978122,26,no_promo
1276,88999039,50,no_promo
1277,88984421,32,SALE15
1278,89032911,29,no_promo
1279,88981359,24,no_promo
1280,88979117,28,no_promo
1281,88987956,33,no_promo
1282,89048025,26,no_promo
1283,89053866,25,no_promo
1284,89077457,36,no_promo
1285,88989814,34,no_promo
1286,88986126,24,no_promo
1287,89006534,29,no_promo
1288,88994019,23,no_promo
1289,89062355,37,no_promo
1290,89044218,27,no_promo
1291,89015269,32,no_promo
1292,89010555,33,no_promo
1293,89032103,36,no_promo
1294,89006872,34,no_promo
1295,88997831,33,no_promo
1296,89067693,39,no_promo
1297,89008725,28,no_promo
1298,88991211,26,no_promo
1299,88994743,33,no_promo
1300,89057603,38,no_promo
1301,89052734,32,no_promo
1302,88990075,36,no_promo
1303,88999249,24,no_promo
1304,88988970,24,no_promo
1305,89052431,26,no_promo
1306,88988870,21,no_promo
1307,89014380,34,no_promo
1308,88992722,28,no_promo
1309,89067996,30,no_promo
1310,89053333,35,no_promo
1311,89053084,37,no_promo
1312,89070560,31,no_promo
1313,89054874,27,no_promo
1314,89047931,26,no_promo
1315,89018936,34,no_promo
1316,88994668,27,no_promo
1317,89043524,31,no_promo
1318,88998928,30,no_promo
1319,88980661,31,no_promo
1320,89039136,33,no_promo
1321,89040352,22,no_promo
1322,89061786,26,no_promo
1323,89012150,51,SALE15
1324,89066926,33,SALE15
1325,89029180,17,no_promo
1326,89054984,32,no_promo
1327,89042454,24,no_promo
1328,89055997,38,no_promo
1329,89037607,37,no_promo
1330,89064889,34,no_promo
1331,88991007,5,SALE15
1332,89068766,18,SALE15
1333,88978639,11,no_promo
1334,89069297,32,SALE15
1335,89027518,13,no_promo
1336,89045998,35,no_promo
1337,89056028,28,no_promo
1338,89025610,37,no_promo
1339,89006024,19,no_promo
1340,89058795,19,SALE15
1341,89070162,33,no_promo
1342,88987500,23,no_promo
1343,89014959,21,no_promo
1344,89022565,23,no_promo
1345,89066049,38,no_promo
1346,88997142,32,no_promo
1347,89024219,22,no_promo
1348,89005359,35,SALE15
1349,89037202,20,no_promo
1350,88977852,23,no_promo
1351,89026164,20,SALE15
1352,89057577,11,no_promo
1353,88986247,29,no_promo
1354,89017765,32,no_promo
1355,89024675,36,no_promo
1356,89060471,14,no_promo
1357,89062319,31,no_promo
1358,89008679,25,no_promo
1359,88999922,32,no_promo
1360,89013760,25,no_promo
1361,88985655,29,no_promo
1362,89044522,20,no_promo
1363,89060042,12,no_promo
1364,89017248,18,no_promo
1365,88995431,17,no_promo
1366,88990243,10,no_promo
1367,88978716,42,no_promo
1368,89019513,19,no_promo
1369,89050642,45,no_promo
1370,89001121,30,SALE15
1371,89026927,43,no_promo
1372,88992444,35,no_promo
1373,89061685,32,no_promo
1374,89015798,33,no_promo
1375,89057394,43,no_promo
1376,88978799,42,no_promo
1377,89002421,36,no_promo
1378,89030853,37,no_promo
1379,89023784,43,no_promo
1380,89042402,37,no_promo
1381,89064856,24,no_promo
1382,89039606,11,no_promo
1383,88989842,33,no_promo
1384,88989580,26,no_promo
1385,88991973,41,no_promo
1386,89015761,32,no_promo
1387,88998050,29,no_promo
1388,89065339,20,no_promo
1389,88985493,23,no_promo
1390,89035556,26,no_promo
1391,88986407,36,no_promo
1392,88986106,32,no_promo
1393,89063349,23,no_promo
1394,89067861,26,no_promo
1395,89016564,22,no_promo
1396,89005350,30,no_promo
1397,89057146,25,no_promo
1398,89003897,10,no_promo
1399,88984521,38,no_promo
1400,89050725,32,no_promo
1401,89024846,36,no_promo
1402,89069764,38,no_promo
1403,88990819,6,no_promo
1404,89053262,28,no_promo
1405,89004451,42,SALE15
1406,89024858,25,no_promo
1407,89069830,33,SALE15
1408,89018861,32,no_promo
1409,89034570,39,no_promo
1410,89048950,29,no_promo
1411,89039143,35,no_promo
1412,88989684,33,SALE15
1413,89045508,19,no_promo
1414,89004744,45,SALE15
1415,89008801,18,no_promo
1416,89028918,28,no_promo
1417,89020168,11,no_promo
1418,88986642,32,no_promo
1419,88998849,33,no_promo
1420,89005677,27,no_promo
1421,89004331,14,no_promo
1422,89042605,34,no_promo
1423,89066169,16,no_promo
1424,89028744,24,no_promo
1425,89061564,45,no_promo
1426,89049053,38,no_promo
1427,89058454,32,no_promo
1428,88992218,34,no_promo
1429,89005746,16,no_promo
1430,89067614,33,no_promo
1431,89064047,27,no_promo
1432,89058641,36,no_promo
1433,89076154,28,no_promo
1434,89019411,22,no_promo
1435,89055385,31,no_promo
1436,89030871,37,no_promo
1437,89025890,43,SALE15
1438,89072724,19,no_promo
1439,88980493,21,SALE15
1440,89070503,34,no_promo
1441,88982240,34,no_promo
1442,89026087,43,no_promo
1443,88982955,36,no_promo
1444,89007800,19,no_promo
1445,89000340,18,no_promo
1446,89048857,26,no_promo
1447,89029493,28,no_promo
1448,89005642,34,no_promo
1449,89003463,17,no_promo
1450,89048464,28,no_promo
1451,89041051,31,SALE15
1452,89022069,24,no_promo
1453,89067448,30,no_promo
1454,89034542,35,SALE15
1455,89034372,35,SALE15
1456,89005454,15,SALE15
1457,89040762,23,no_promo
1458,89042091,40,no_promo
1459,89058174,19,no_promo
1460,89063854,29,SALE15
1461,89073904,16,no_promo
1462,88987711,17,no_promo
1463,89046927,24,no_promo
1464,88992290,35,no_promo
1465,89010517,30,no_promo
1466,89002362,37,no_promo
1467,88983683,32,no_promo
1468,88998965,26,SALE15
1469,88989305,40,no_promo
1470,89028540,23,no_promo
1471,89033006,31,no_promo
1472,89010344,26,no_promo
1473,89063641,26,no_promo
1474,89068249,27,no_promo
1475,89063159,20,no_promo
1476,89050732,41,no_promo
1477,89039816,46,no_promo
1478,89011748,37,no_promo
1479,89044195,29,no_promo
1480,89063073,32,no_promo
1481,88983673,20,SALE15
1482,89067731,25,no_promo
1483,89066523,38,no_promo
1484,89007704,26,no_promo
1485,89064706,23,no_promo
1486,88987008,37,SALE15
1487,88981391,33,no_promo
1488,89048873,26,no_promo
1489,88983804,10,SALE15
1490,89004223,23,no_promo
1491,88981849,14,no_promo
1492,89033343,23,no_promo
1493,89049659,33,no_promo
1494,88978524,24,SALE15
1495,89021314,27,no_promo
1496,89052410,49,no_promo
1497,88994600,26,no_promo
1498,89005590,18,no_promo
1499,89045419,28,no_promo
1500,89038024,32,SALE15
1501,89006038,24,no_promo
1502,89041705,30,no_promo
1503,89047649,32,SALE15
1504,89067077,34,no_promo
1505,89014597,23,no_promo
1506,88986984,26,SALE15
1507,89015499,19,SALE15
1508,89028057,27,no_promo
1509,89007213,22,no_promo
1510,88986116,34,no_promo
1511,89023214,30,SALE15
1512,88989483,27,no_promo
1513,89001571,33,no_promo
1514,89000960,13,no_promo
1515,89035860,26,SALE15
1516,89071222,23,no_promo
1517,89034284,24,no_promo
1518,88980613,19,no_promo
1519,89022361,31,no_promo
1520,88996920,22,no_promo
1521,89010795,33,no_promo
1522,88988723,32,no_promo
1523,88987195,29,SALE15
1524,89016271,26,no_promo
1525,89049899,42,no_promo
1526,89075335,37,no_promo
1527,89016669,42,no_promo
1528,89019286,22,no_promo
1529,88998787,23,no_promo
1530,88984628,39,no_promo
1531,89025586,27,no_promo
1532,88994285,41,SALE15
1533,89019756,42,no_promo
1534,89009490,49,no_promo
1535,89064895,34,no_promo
1536,89055127,17,no_promo
1537,88999402,27,no_promo
1538,88989089,37,SALE15
1539,89007115,22,no_promo
1540,89022983,26,no_promo
1541,89047552,34,SALE15
1542,89010988,25,SALE15
1543,89063443,36,no_promo
1544,89054674,26,no_promo
1545,89007194,42,no_promo
1546,88981366,22,no_promo
1547,89051979,32,no_promo
1548,88984515,36,no_promo
1549,89045290,30,no_promo
1550,88995844,25,no_promo
1551,89009978,25,no_promo
1552,89010478,11,no_promo
1553,89073888,45,no_promo
1554,88992003,16,no_promo
1555,88984635,25,no_promo
1556,88979013,45,no_promo
1557,89036063,28,no_promo
1558,89002260,38,no_promo
1559,89026479,33,no_promo
1560,89022392,22,no_promo
1561,89066235,26,no_promo
1562,89021395,30,no_promo
1563,89032041,24,no_promo
1564,88984426,28,no_promo
1565,88980524,36,no_promo
1566,89048356,23,no_promo
1567,89005099,26,no_promo
1568,89006489,28,no_promo
1569,89011493,36,no_promo
1570,88997125,37,no_promo
1571,89022693,36,no_promo
1572,89016115,18,SALE15
1573,89005879,13,no_promo
1574,88981544,15,no_promo
1575,89031360,24,no_promo
1576,89051973,33,no_promo
1577,89025547,40,no_promo
1578,89013642,32,no_promo
1579,89034268,20,no_promo
1580,88984829,38,no_promo
1581,89021004,26,no_promo
1582,89053287,25,no_promo
1583,89077146,43,no_promo
1584,89072821,26,no_promo
1585,89022178,42,SALE15
1586,89019267,34,no_promo
1587,89053034,34,no_promo
1588,89015903,28,no_promo
1589,89060900,42,no_promo
1590,89006983,30,no_promo
1591,89065210,15,no_promo
1592,89038549,34,no_promo
1593,89037469,36,no_promo
1594,88989969,28,no_promo
1595,89011451,35,no_promo
1596,89076296,42,no_promo
1597,89060702,27,no_promo
1598,89074198,37,SALE15
1599,89054261,23,no_promo
1600,89053557,24,no_promo
1601,89063142,21,no_promo
1602,88998213,35,no_promo
1603,89064066,35,no_promo
1604,89008208,41,no_promo
1605,89032307,25,no_promo
1606,89028346,26,no_promo
1607,89063510,24,no_promo
1608,89009146,34,SALE15
1609,89000229,37,no_promo
1610,89030759,37,no_promo
1611,89004446,24,no_promo
1612,89063254,28,no_promo
1613,89046542,29,no_promo
1614,89019184,30,no_promo
1615,89028183,30,no_promo
1616,89054096,32,SALE15
1617,89055125,27,SALE15
1618,89026869,23,no_promo
1619,89040570,41,no_promo
1620,89012576,29,no_promo
1621,89008206,34,no_promo
1622,88987159,26,no_promo
1623,89045583,22,no_promo
1624,89052423,32,no_promo
1625,89005414,28,no_promo
1626,88991259,44,SALE15
1627,89067772,29,no_promo
1628,89038966,27,no_promo
1629,88980723,27,no_promo
1630,88986896,24,no_promo
1631,88996971,42,no_promo
1632,89068514,36,no_promo
1633,89074544,22,no_promo
1634,89051885,21,no_promo
1635,89023689,50,no_promo
1636,88981150,33,no_promo
1637,89001554,40,no_promo
1638,89073319,30,no_promo
1639,89000753,29,no_promo
1640,88985719,35,no_promo
1641,89052118,37,no_promo
1642,89013836,29,no_promo
1643,88988953,17,no_promo
1644,88987614,24,no_promo
1645,89052940,23,no_promo
1646,89065901,55,SALE15
1647,89005309,18,no_promo
1648,89073279,42,SALE15
1649,88999742,31,no_promo
1650,89051767,9,no_promo
1651,89019785,35,no_promo
1652,89011514,23,no_promo
1653,88984652,25,no_promo
1654,88979417,33,no_promo
1655,89070471,41,no_promo
1656,89062164,37,no_promo
1657,89077290,24,no_promo
1658,89003081,29,no_promo
1659,89024856,30,no_promo
1660,89020115,22,no_promo
1661,89070001,32,no_promo
1662,89043696,33,no_promo
1663,88991013,29,no_promo
1664,89029060,25,no_promo
1665,89047141,36,no_promo
1666,89044979,34,no_promo
1667,89006789,27,no_promo
1668,89049680,34,no_promo
1669,89006191,37,no_promo
1670,88992604,26,SALE15
1671,89000860,37,no_promo
1672,89048899,43,no_promo
1673,89013514,13,SALE15
1674,89004861,27,no_promo
1675,89051570,22,no_promo
1676,89066410,15,no_promo
1677,89005148,35,no_promo
1678,89015619,33,no_promo
1679,88996685,13,no_promo
1680,89017414,36,no_promo
1681,89038249,23,no_promo
1682,89046500,30,no_promo
1683,88999189,29,no_promo
1684,89054438,1,SALE15
1685,89030090,40,SALE15
1686,89002363,23,no_promo
1687,89053941,29,no_promo
1688,89024505,46,no_promo
1689,89003726,23,no_promo
1690,88991217,33,no_promo
1691,89062170,17,no_promo
1692,89037191,20,no_promo
1693,88995716,26,no_promo
1694,89033722,28,no_promo
1695,89047862,23,no_promo
1696,89030588,23,no_promo
1697,88980414,20,no_promo
1698,89022120,35,no_promo
1699,89031495,35,no_promo
1700,89034337,31,no_promo
1701,89029931,17,no_promo
1702,89029218,10,no_promo
1703,88985291,37,no_promo
1704,89050007,40,no_promo
1705,89045855,31,SALE15
1706,89056614,33,no_promo
1707,89022892,34,no_promo
1708,89077542,32,no_promo
1709,88989296,23,no_promo
1710,89037823,41,no_promo
1711,89023610,54,no_promo
1712,88992140,33,no_promo
1713,89042457,22,no_promo
1714,89014243,21,no_promo
1715,89008335,24,no_promo
1716,88985552,37,no_promo
1717,89014680,35,no_promo
1718,89073385,36,no_promo
1719,89029440,19,no_promo
1720,89050630,22,no_promo
1721,89070828,32,no_promo
1722,89001643,33,no_promo
1723,89030704,30,no_promo
1724,89065669,37,SALE15
1725,88978103,33,no_promo
1726,88990850,28,no_promo
1727,89068940,19,no_promo
1728,89024601,30,no_promo
1729,89042949,45,no_promo
1730,89034154,24,no_promo
1731,89007099,20,no_promo
1732,89018059,15,no_promo
1733,88998803,28,no_promo
1734,88984912,27,no_promo
1735,88981749,29,no_promo
1736,89053767,26,no_promo
1737,89055858,45,no_promo
1738,89026374,19,no_promo
1739,89069505,45,SALE15
1740,89044366,30,no_promo
1741,89069725,28,no_promo
1742,89070493,36,no_promo
1743,88987472,22,no_promo
1744,89035102,29,no_promo
1745,89045166,39,no_promo
1746,89051246,20,no_promo
1747,89074619,29,no_promo
1748,89047659,18,SALE15
1749,88985287,25,no_promo
1750,89047857,15,no_promo
1751,89023351,18,no_promo
1752,88984866,33,no_promo
1753,89033420,20,no_promo
1754,89029995,34,no_promo
1755,89011071,19,no_promo
1756,89064576,29,no_promo
1757,88990509,25,no_promo
1758,89057022,23,no_promo
1759,89002972,27,no_promo
1760,89001754,26,no_promo
1761,89062153,52,no_promo
1762,89021037,20,no_promo
1763,89074575,28,no_promo
1764,88994383,31,no_promo
1765,88989172,29,no_promo
1766,89014004,45,no_promo
1767,89047965,46,no_promo
1768,89013942,22,no_promo
1769,89014674,27,no_promo
1770,88994042,37,no_promo
1771,89032356,29,no_promo
1772,89018416,30,no_promo
1773,89023058,33,no_promo
1774,89070855,31,no_promo
1775,89076115,35,no_promo
1776,89018083,39,no_promo
1777,89069264,37,no_promo
1778,89031593,40,no_promo
1779,89014136,24,no_promo
1780,89072343,31,no_promo
1781,89056034,42,no_promo
1782,88983861,27,no_promo
1783,89063102,12,no_promo
1784,88982131,40,SALE15
1785,88996352,28,no_promo
1786,89011863,35,no_promo
